"conceptid";"preflabel";"modified";"altlabel";"definition"
"BE007916";"Serranus scriba (ITIS: 167862: WoRMS 127043) [Subcomponent: gill]";"4/29/2016 14:21:17";"";""
"BE007917";"Neogobius melanostomus (ITIS: 172072: WoRMS 126916)";"4/29/2016 14:21:17";"";""
"BE007918";"Neogobius melanostomus (ITIS: 172072: WoRMS 126916) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007919";"Neogobius melanostomus (ITIS: 172072: WoRMS 126916) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007920";"Syngnathus schmidti (ITIS: 166470: WoRMS 127390)";"4/29/2016 14:21:17";"";""
"BE007921";"Sprattus Sprattus phalericus (ITIS: 161792: WoRMS 322684)";"4/29/2016 14:21:17";"";""
"BE007922";"Trachurus mediterraneus ponticus (ITIS: 168592: WoRMS 248045)";"4/29/2016 14:21:17";"";""
"BE007923";"Trachurus mediterraneus ponticus (ITIS: 168592: WoRMS 248045) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007924";"Trachurus mediterraneus ponticus (ITIS: 168592: WoRMS 248045) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007925";"Mesogobius batrachocephalus (ITIS: 172177: WoRMS 126909)";"4/29/2016 14:21:17";"";""
"BE007926";"Mesogobius batrachocephalus (ITIS: 172177: WoRMS 126909) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007927";"Mesogobius batrachocephalus (ITIS: 172177: WoRMS 126909) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007928";"Spicara smaris (ITIS: 647991: WoRMS 126830)";"4/29/2016 14:21:17";"";""
"BE007929";"Spicara smaris (ITIS: 647991: WoRMS 126830) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007930";"Spicara smaris (ITIS: 647991: WoRMS 126830) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007931";"Belone belone (ITIS: 165594: WoRMS 126375)";"4/29/2016 14:21:17";"";""
"BE007932";"Symphodus tinca (ITIS: 614243: WoRMS 273575)";"4/29/2016 14:21:17";"";""
"BE007933";"Symphodus tinca (ITIS: 614243: WoRMS 273575) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007934";"Symphodus tinca (ITIS: 614243: WoRMS 273575) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007935";"Liza aurata (ITIS: 170377: WoRMS 126978)";"4/29/2016 14:21:17";"";""
"BE007936";"Crenilabrus cinereus (ITIS: 170724: WoRMS 307400)";"4/29/2016 14:21:17";"";""
"BE007937";"Ophidion rochei (ITIS: 690652: WoRMS 126676)";"4/29/2016 14:21:17";"";""
"BE007938";"Atherina hepsetus (ITIS: 166023: WoRMS 272028)";"4/29/2016 14:21:17";"";""
"BE007939";"Uranoscopus scaber (ITIS: 171078: WoRMS 127093)";"4/29/2016 14:21:17";"";""
"BE007940";"Uranoscopus scaber (ITIS: 171078: WoRMS 127093) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007941";"Uranoscopus scaber (ITIS: 171078: WoRMS 127093) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007942";"Uranoscopus scaber (ITIS: 171078: WoRMS 127093) [Sex: male Subcomponent: muscle tissue]";"4/29/2016 14:21:17";"";""
"BE007943";"Uranoscopus scaber (ITIS: 171078: WoRMS 127093) [Sex: male Subcomponent: liver]";"4/29/2016 14:21:17";"";""
"BE007945";"Mullus barbatus (ITIS: 169419: WoRMS 126985) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007946";"Mullus barbatus (ITIS: 169419: WoRMS 126985) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007947";"Raja clavata (ITIS: 160901: WoRMS 105883)";"4/29/2016 14:21:17";"";""
"BE007948";"Raja clavata (ITIS: 160901: WoRMS 105883) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007950";"Ctenolabrus rupestris (ITIS: 170733: WoRMS 126964) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007951";"Ctenolabrus rupestris (ITIS: 170733: WoRMS 126964) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007952";"Sciaena umbra (ITIS: 169330: WoRMS 127010) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007953";"Sciaena umbra (ITIS: 169330: WoRMS 127010) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007954";"Alosa maeotica (ITIS: 551289: WoRMS 272253) [Sex: male]";"4/29/2016 14:21:17";"";""
"BE007955";"Alosa maeotica (ITIS: 551289: WoRMS 272253) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007956";"Gobius niger (ITIS: 171850: WoRMS 126892)";"4/29/2016 14:21:17";"";""
"BE007957";"Diplodus annularis (ITIS: 182915: WoRMS 127049) [Sex: female]";"4/29/2016 14:21:17";"";""
"BE007959";"Cystoseira barbata (ITIS: 11374: WoRMS 145508)";"4/29/2016 14:21:17";"";""
"BE007960";"Cystoseira crinita (WoRMS 145514)";"4/29/2016 14:21:17";"";""
"BE007961";"Ulva rigida (ITIS: 6561: WoRMS 145990)";"4/29/2016 14:21:17";"";""
"BE007962";"Zostera marina (ITIS: 39074: WoRMS 495077)";"4/29/2016 14:21:17";"";""
"BE007963";"Callithamnion corymbosum (ITIS: 12932: WoRMS 144526)";"4/29/2016 14:21:17";"";""
"BE007964";"Ceramium arborescens (WoRMS 146335)";"4/29/2016 14:21:17";"";""
"BE007965";"Phyllophora nervosa (WoRMS 239039)";"4/29/2016 14:21:17";"";""
"BE007966";"Padina pavonica (WoRMS 145385)";"4/29/2016 14:21:17";"";""
"BE007967";"Cladophora albida (ITIS: 6771: WoRMS 145033)";"4/29/2016 14:21:17";"";""
"BE007968";"eukaryote phytoplankton";"5/4/2016 14:54:37";"";""
"BE007969";"nanoeukaryotic cells [Subgroup: autotrophic]";"6/9/2016 19:37:26";"";""
"BE007970";"nanoeukaryotic cells";"6/10/2016 18:08:33";"";""
"BE007971";"nanoprokaryotic cells";"6/10/2016 18:47:02";"";""
"BE007973";"Calciopappus / Ophiaster reductus (ITIS: 2194: WoRMS 235858)";"7/1/2016 12:41:52";"";""
"BE007974";"Syracosphaera prolongata (WoRMS 235978) [Subcomponent: coccoliths Subgroup: Type 1 / sensu Throndsen 1972]";"7/1/2016 12:41:52";"";""
"BE007975";"Pleurochrysis / Syracosphaera histrica (ITIS: 2224: WoRMS 235825)";"7/1/2016 12:41:52";"";""
"BE007976";"Syracosphaera halldalii (WoRMS 236038) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007977";"Pappomonas virgulosa (WoRMS 115098)";"7/1/2016 12:41:52";"";""
"BE007978";"Pappomonas virgulosa (WoRMS 115098) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007979";"Ceratolithus cristatus (WoRMS 235933) [Stage: heterococcolithophorid Subgroup: nishidae type]";"7/1/2016 12:41:52";"";""
"BE007980";"Ceratolithus cristatus (WoRMS 235933) [Stage: heterococcolithophorid Subcomponent: coccoliths Subgroup: nishidae type]";"7/1/2016 12:41:52";"";""
"BE007981";"Alisphaera ordinata (WoRMS 235919) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007982";"Prymnesiophyceae (ITIS: 2135: WoRMS 115057) [Subgroup: hoop-coccolith coccolithophores]";"7/1/2016 12:41:52";"";""
"BE007983";"Papposphaera borealis (WoRMS 341591) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007984";"Pleurochrysis / Syracosphaera histrica (ITIS: 2224: WoRMS 235825) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007985";"Palusphaera vandelii (WoRMS 613388) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007986";"Syracosphaera (ITIS: 2234: WoRMS 115084) [Subgroup: Type D]";"7/1/2016 12:41:52";"";""
"BE007987";"Syracosphaera (ITIS: 2234: WoRMS 115084) [Subcomponent: coccoliths Subgroup: Type D]";"7/1/2016 12:41:52";"";""
"BE007988";"Pappomonas (WoRMS 115080) [Subcomponent: coccoliths Subgroup: Type 3]";"7/1/2016 12:41:52";"";""
"BE007989";"Palusphaera (WoRMS 235965)";"7/1/2016 12:41:52";"";""
"BE007990";"Syracosphaera borealis (WoRMS 619042) [Subgroup: Type 1]";"7/1/2016 12:41:52";"";""
"BE007991";"Syracosphaera borealis (WoRMS 619042) [Subcomponent: coccoliths Subgroup: Type 1]";"7/1/2016 12:41:52";"";""
"BE007992";"Prymnesiophyceae (ITIS: 2135: WoRMS 115057) [Morphology: hoop-shaped Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007993";"Palusphaera (WoRMS 235965) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007994";"Calciopappus / Ophiaster reductus (ITIS: 2194: WoRMS 235858) [Subcomponent: coccoliths]";"7/1/2016 12:41:52";"";""
"BE007995";"Syracosphaera prolongata (WoRMS 235978) [Subgroup: Type 1 / sensu Throndsen 1972]";"7/1/2016 12:41:52";"";""
"BE007996";"Coccolithus pelagicus pelagicus (ITIS: 2249: WoRMS 178600) [Stage: holococcolithophorid Subcomponent: coccoliths]";"7/2/2016 09:49:44";"";""
"BE007997";"Coccolithus pelagicus pelagicus (ITIS: 2249: WoRMS 178600) [Stage: holococcolithophorid]";"7/2/2016 09:49:44";"";""
"BE007998";"Coccolithus pelagicus pelagicus (ITIS: 2249: WoRMS 178600) [Subcomponent: coccoliths]";"7/2/2016 09:49:44";"";""
"BE007999";"Coccolithus pelagicus pelagicus (ITIS: 2249: WoRMS 178600)";"7/2/2016 09:49:44";"";""
"BE008001";"Scaphocalanus farrani (WoRMS 345286)";"3/24/2017 00:23:16";"";""
"BE008004";"Cyllopus (ITIS: 95364: WoRMS 325405)";"3/24/2017 00:23:16";"";""
"BE008005";"Aetideus armatus (ITIS: 85421: WoRMS 104275)";"3/24/2017 00:23:16";"";""
"BE008006";"Brachyura (ITIS: 98276: WoRMS 106673) [Stage: juvenile]";"3/24/2017 00:23:16";"";""
"BE008007";"Calanoidea acutus (ITIS: 610031: WoRMS 342434) [Stage: copepodites C5]";"3/24/2017 00:23:16";"";""
"BE008008";"Calanoidea acutus (ITIS: 610031: WoRMS 342434) [Stage: copepodites C2]";"3/24/2017 00:23:16";"";""
"BE008009";"Heterorhabdus norvegicus (ITIS: 85916: WoRMS 104579)";"3/24/2017 00:23:16";"";""
"BE008010";"Podon intermedius (ITIS: 83965: WoRMS 106276)";"3/24/2017 00:23:16";"";""
"BE008011";"Rhincalanus gigas (ITIS: 610045: WoRMS 220837) [Sex: female]";"3/24/2017 00:23:16";"";""
"BE008014";"Clausocalanus jobei (ITIS: 85359: WoRMS 104504)";"3/24/2017 00:23:16";"";""
"BE008015";"Drepanopus (ITIS: 610023: WoRMS 149746) [Stage: copepodites C4-C5 plus adults]";"3/24/2017 00:23:16";"";""
"BE008016";"Euphausia frigida (ITIS: 95517: WoRMS 236218) [Stage: calyptopis]";"3/24/2017 00:23:16";"";""
"BE008017";"Euphausia frigida (ITIS: 95517: WoRMS 236218) [Stage: furcilia]";"3/24/2017 00:23:16";"";""
"BE008018";"Euphausia superba (ITIS: 95514: WoRMS 236217) [Stage: furcilia]";"3/24/2017 00:23:16";"";""
"BE008019";"Eucalanus elongatus (ITIS: 85305: WoRMS 149718)";"3/24/2017 00:23:16";"";""
"BE008020";"Aetideus australis (ITIS: 779915: WoRMS 341238)";"3/24/2017 00:23:16";"";""
"BE008021";"Mesocalanus tenuicornis (ITIS: 205904: WoRMS 104468)";"3/24/2017 00:23:16";"";""
"BE008022";"Metridia gerlachei (ITIS: 85750: WoRMS 344689) [Stage: adult]";"3/24/2017 00:23:16";"";""
"BE008023";"Metridia lucens (ITIS: 85741: WoRMS 104633) [Sex: male+female]";"3/24/2017 00:23:16";"";""
"BE008024";"Prosobranchia (ITIS: 78780: WoRMS 102)";"3/24/2017 00:23:16";"";""
"BE008025";"Pseudoamallothrix ovata / Pseudoamallothrix cenotelis (ITIS: 666889: WoRMS 345245)";"3/24/2017 00:23:16";"";""
"BE008026";"Calanus (ITIS: 85263: WoRMS 104152) [Stage: copepodites C5 Size: >94 relative units]";"3/24/2017 00:23:16";"";""
"BE008027";"Evadne nordmanni (ITIS: 83961: WoRMS 106273)";"3/24/2017 00:23:16";"";""
"BE008028";"Foraminifera (WoRMS 1410)";"3/24/2017 00:23:16";"";""
"BE008031";"Drepanopus (ITIS: 610023: WoRMS 149746) [Stage: copepodites C1-C3]";"3/24/2017 00:23:16";"";""
"BE008032";"Calanus simillimus (ITIS: 610033: WoRMS 342436) [Sex: male]";"3/24/2017 00:23:16";"";""
"BE008033";"Metridia longa (ITIS: 85746: WoRMS 104632)";"3/24/2017 00:23:16";"";""
"BE008034";"Microcalanus pusillus (ITIS: 85367: WoRMS 157675)";"3/24/2017 00:23:16";"";""
"BE008035";"Microsetella (ITIS: 86208: WoRMS 115341) [Stage: nauplii]";"3/24/2017 00:23:16";"";""
"BE008036";"Scaphocalanus / Scolecithricella (ITIS: 593500: WoRMS 104103)";"3/24/2017 00:23:16";"";""
"BE008037";"Copepoda (ITIS: 85257: WoRMS 1080) [Stage: copepodites]";"3/24/2017 00:23:16";"";""
"BE008038";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: copepodites C1]";"3/24/2017 00:23:16";"";""
"BE008039";"Gnathostomata (ITIS: 157978: WoRMS 1828) [Stage: larvae]";"3/24/2017 00:23:16";"";""
"BE008041";"Euphausia superba (ITIS: 95514: WoRMS 236217) [Stage: nauplii]";"3/24/2017 00:23:16";"";""
"BE008042";"Amphipoda (ITIS: 93294: WoRMS 1135) [Stage: juvenile]";"3/24/2017 00:23:16";"";""
"BE008043";"Limacina (ITIS: 76336: WoRMS 138122) [Size: large]";"3/24/2017 00:23:16";"";""
"BE008044";"Rhincalanus gigas (ITIS: 610045: WoRMS 220837) [Sex: male]";"3/24/2017 00:23:16";"";""
"BE008045";"Scaphocalanus australis (WoRMS 355420)";"3/24/2017 00:23:16";"";""
"BE008046";"Scaphocalanus vervoorti (WoRMS 345290)";"3/24/2017 00:23:16";"";""
"BE008047";"Stephos longipes (ITIS: 610050: WoRMS 345365)";"3/24/2017 00:23:16";"";""
"BE008048";"Calanoidea acutus (ITIS: 610031: WoRMS 342434) [Stage: copepodites C3]";"3/24/2017 00:23:16";"";""
"BE008049";"Calanus propinquus (ITIS: 610032: WoRMS 342435) [Sex: male]";"3/24/2017 00:23:16";"";""
"BE008050";"Gaetanus tenuispinus (ITIS: 779941: WoRMS 237965)";"3/24/2017 00:23:16";"";""
"BE008052";"Cyclopoida (ITIS: 88530: WoRMS 1101) [Stage: nauplii]";"3/24/2017 00:23:16";"";""
"BE008053";"Calanus simillimus (ITIS: 610033: WoRMS 342436) [Sex: female]";"3/24/2017 00:23:16";"";""
"BE008054";"Iospilidae (ITIS: 65442: WoRMS 155189)";"3/24/2017 00:23:16";"";""
"BE008055";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: adult Sex: female]";"7/30/2017 16:15:25";"";""
"BE008056";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: copepodites C2]";"3/24/2017 00:23:16";"";""
"BE008057";"Phoronida (ITIS: 155456: WoRMS 1789)";"3/24/2017 00:23:16";"";""
"BE008058";"Pontella lobiancoi (ITIS: 86060: WoRMS 104738)";"3/24/2017 00:23:16";"";""
"BE008059";"Pseudoamallothrix ovata (ITIS: 667231: WoRMS 345251)";"3/24/2017 00:23:16";"";""
"BE008060";"Rhynchonereella bongraini (WoRMS 416371)";"3/24/2017 00:23:16";"";""
"BE008061";"Salpa (ITIS: 159652: WoRMS 137233)";"3/24/2017 00:23:16";"";""
"BE008062";"Scolecithricella minor (ITIS: 85683: WoRMS 104811)";"3/24/2017 00:23:16";"";""
"BE008063";"Typhloscolex / Travisiopsis (ITIS: 65448: WoRMS 959)";"3/24/2017 00:23:16";"";""
"BE008064";"Undinella (ITIS: 85716: WoRMS 104247)";"3/24/2017 00:23:16";"";""
"BE008065";"Vibilia (ITIS: 95355: WoRMS 101812)";"3/24/2017 00:23:16";"";""
"BE008066";"Euphausia frigida / Euphausia vallentini (ITIS: 95501: WoRMS 110673) [Stage: furcilia]";"3/24/2017 00:23:16";"";""
"BE008067";"Euphausia superba (ITIS: 95514: WoRMS 236217) [Stage: calyptopis]";"3/24/2017 00:23:16";"";""
"BE008068";"Metridia curticauda (ITIS: 85738: WoRMS 104628)";"3/24/2017 00:23:16";"";""
"BE008069";"Oithona atlantica (ITIS: 88824: WoRMS 106642)";"3/24/2017 00:23:16";"";""
"BE008070";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: copepodites C4]";"3/24/2017 00:23:16";"";""
"BE008071";"Spinocalanus (ITIS: 85390: WoRMS 104236)";"3/24/2017 00:23:16";"";""
"BE008072";"Euchirella rostrata / Euchirella rostromagna (ITIS: 85451: WoRMS 104120)";"3/24/2017 00:23:16";"";""
"BE008073";"Eusirus (ITIS: 93707: WoRMS 101519)";"3/24/2017 00:23:16";"";""
"BE008074";"Doliolidae (ITIS: 159638: WoRMS 137215)";"3/24/2017 00:23:16";"";""
"BE008075";"Euphausia frigida / Euphausia vallentini (ITIS: 95501: WoRMS 110673) [Stage: calyptopis]";"3/24/2017 00:23:16";"";""
"BE008076";"Amallothrix dentipes (WoRMS 341240)";"3/24/2017 00:23:16";"";""
"BE008077";"Calanoidea acutus (ITIS: 610031: WoRMS 342434) [Stage: copepodites C4]";"3/24/2017 00:23:16";"";""
"BE008078";"Holothuria (ITIS: 158310: WoRMS 123456) [Stage: auricularia]";"3/24/2017 00:23:16";"";""
"BE008079";"Hyperoche (ITIS: 95133: WoRMS 101798)";"3/24/2017 00:23:16";"";""
"BE008080";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: copepodites C5]";"3/24/2017 00:23:16";"";""
"BE008081";"Salpa (ITIS: 159652: WoRMS 137233) [Stage: oozoids]";"3/24/2017 00:23:16";"";""
"BE008082";"Stephos (ITIS: 85711: WoRMS 104239)";"3/24/2017 00:23:16";"";""
"BE008083";"Subeucalanus crassus (ITIS: 667078: WoRMS 104544)";"3/24/2017 00:23:16";"";""
"BE008084";"Themisto (ITIS: 95167: WoRMS 101800)";"3/24/2017 00:23:16";"";""
"BE008085";"Calanus propinquus (ITIS: 610032: WoRMS 342435) [Sex: female]";"3/24/2017 00:23:16";"";""
"BE008086";"Calanus (ITIS: 85263: WoRMS 104152) [Stage: copepodites C5 Size: <94 relative units]";"3/24/2017 00:23:16";"";""
"BE008087";"Calanoidea acutus (ITIS: 610031: WoRMS 342434) [Sex: female]";"3/24/2017 00:23:16";"";""
"BE008088";"Calanoidea acutus (ITIS: 610031: WoRMS 342434) [Stage: copepodites C1]";"3/24/2017 00:23:16";"";""
"BE008089";"Metridia (ITIS: 85734: WoRMS 104190) [Stage: copepodites C4-C5]";"3/24/2017 00:23:16";"";""
"BE008090";"Ophiuroidea (ITIS: 157325: WoRMS 123084) [Stage: larvae]";"3/24/2017 00:23:16";"";""
"BE008091";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: copepodites C3]";"3/24/2017 00:23:16";"";""
"BE008092";"Paraeuchaeta biloba (ITIS: 610049: WoRMS 344996)";"3/24/2017 00:23:16";"";""
"BE008093";"Paraeuchaeta glacialis (ITIS: 85539: WoRMS 104560)";"3/24/2017 00:23:16";"";""
"BE008094";"Rhincalanus nasutus (ITIS: 85318: WoRMS 104543)";"3/24/2017 00:23:16";"";""
"BE008101";"Siphonostomatoida  (ITIS: 610010: WoRMS 1104)";"6/19/2017 17:24:45";"";""
"BE008102";"Caridea (ITIS: 96106: WoRMS 106674) [Stage: zoeae]";"6/19/2017 17:24:45";"";""
"BE008103";"unidentified animal biota (ITIS: 202423: WoRMS 2)";"6/19/2017 17:24:45";"";""
"BE008104";"Lanice (ITIS: 68036: WoRMS 129697) [Stage: aulophora larvae]";"6/19/2017 17:24:45";"";""
"BE008105";"Anomura (ITIS: 97698: WoRMS 106671) [Stage: zoeae]";"6/19/2017 17:24:45";"";""
"BE008106";"Brachyura (ITIS: 98276: WoRMS 106673) [Stage: megalopae]";"6/19/2017 17:24:45";"";""
"BE008107";"Porcellanidae (ITIS: 98058: WoRMS 106734) [Stage: zoeae]";"6/19/2017 17:24:45";"";""
"BE008108";"Leptothecata (ITIS: 49469: WoRMS 13552)";"6/19/2017 17:24:45";"";""
"BE008109";"Caridea (ITIS: 96106: WoRMS 106674) [Stage: megalopae]";"6/19/2017 17:24:45";"";""
"BE008110";"Isias (ITIS: 85776: WoRMS 104160)";"6/19/2017 17:24:45";"";""
"BE008111";"Myrianida (ITIS: 65862: WoRMS 129659)";"6/19/2017 17:24:45";"";""
"BE008112";"Porcellanidae (ITIS: 98058: WoRMS 106734) [Stage: megalopae]";"6/19/2017 17:24:45";"";""
"BE008113";"Pseudodiaptomus (ITIS: 85848: WoRMS 157680)";"6/19/2017 17:24:45";"";""
"BE008114";"Branchiopoda (ITIS: 83687: WoRMS 1069)";"6/19/2017 17:24:45";"";""
"BE008115";"Cnidaria (ITIS: 48738: WoRMS 1267)";"6/19/2017 17:24:45";"";""
"BE008116";"Parapontella (ITIS: 86108: WoRMS 104197)";"6/19/2017 17:24:45";"";""
"BE008121";"Drepanopus forcipatus (WoRMS 342452) [Stage: copepodites C4-C5 plus adults]";"7/30/2017 16:19:59";"";""
"BE008122";"Cyclopidae (ITIS: 88634: WoRMS 106413) [Stage: nauplii]";"7/30/2017 16:19:59";"";""
"BE008123";"Typhloscolecidae (ITIS: 65448: WoRMS 959) [Stage: copepodites]";"7/30/2017 16:19:59";"";""
"BE008124";"Prosobranchia (ITIS: 78780: WoRMS 102) [Stage: larvae]";"7/30/2017 16:19:59";"";""
"BE008125";"Scolecithricella dentipes (WoRMS 220881)";"7/30/2017 16:19:59";"";""
"BE008126";"Microcalanus pygmaeus (ITIS: 85368: WoRMS 104513)";"7/30/2017 16:19:59";"";""
"BE008127";"Calanoides acutus (ITIS: 610031: WoRMS 342434) [Stage: eggs]";"7/30/2017 16:19:59";"";""
"BE008128";"Phoronida (ITIS: 155456: WoRMS 1789) [Stage: larvae]";"7/30/2017 16:19:59";"";""
"BE008129";"Drepanopus forcipatus (WoRMS 342452) [Stage: copepodites C1-C3]";"7/30/2017 16:19:59";"";""
"BE008130";"Annelida (ITIS: 64357: WoRMS 882) [Stage: larvae]";"7/30/2017 16:19:59";"";""
"BE008131";"Scaphocalanus (ITIS: 85658: WoRMS 104228)";"7/30/2017 16:19:59";"";""
"BE008132";"Paraeuchaeta antarctica (ITIS: 667219: WoRMS 344974) [Stage: adult Sex: male]";"7/30/2017 16:19:59";"";""
"BE008134";"Scolecithricella ovata (ITIS: 85685: WoRMS 104814)";"7/30/2017 16:19:59";"";""
"BE008135";"Brachyura (ITIS: 98276: WoRMS 106673) [Stage: larvae]";"7/30/2017 16:19:59";"";""
"BE008136";"Brachiopoda (ITIS: 156755: WoRMS 1803) [Stage: larvae]";"7/30/2017 18:32:29";"";""
"BE008137";"flagellates [Subgroup: autotrophic]";"7/31/2017 17:52:23";"";""
"BE008139";"Ciliophora (ITIS: 46211: WoRMS 11) [Subgroup: heterotrophic]";"7/31/2017 18:09:27";"";""
"BE008141";"Lophelia pertusa (ITIS: 53706: WoRMS 135161) [Subcomponent: primary polyp]";"8/18/2017 17:10:05";"";""
"BE008161";"bacteria (ITIS: 202421: WoRMS 6) [Subgroup: aerobic mesophilic]";"1/21/2019 14:18:34";"";""
"BE008162";"Staphylococcus aureus (ITIS: 369)";"8/25/2017 16:01:00";"";""
"BE008181";"Crassostrea rhizophorae (ITIS: 79881: WoRMS 420777)";"9/5/2017 17:43:43";"";""
"BE008201";"Mytilus trossulus (ITIS: 567928: WoRMS 140482) [Subcomponent: flesh]";"9/29/2017 11:47:37";"";""
"BE008221";"Mytilus trossulus (ITIS: 567928: WoRMS 140482)";"10/15/2017 23:09:10";"";""
"BE008241";"Appendicularia (Genus) (WoRMS 103357)";"6/7/2018 11:33:00";"";""
"BE008261";"Posidonia oceanica (ITIS: 897411: WoRMS 145794)";"10/22/2017 14:06:52";"";""
"BE008263";"Posidonia oceanica (ITIS: 897411: WoRMS 145794) [Subcomponent: leaves]";"10/22/2017 14:06:52";"";""
"BE008281";"Coronosphaera mediterranea (WoRMS 235944) [Stage: heterococcolithophorid]";"12/8/2017 18:56:41";"";""
"BE008282";"Coccolithus pelagicus braarudii (WoRMS 555898)";"12/8/2017 18:56:41";"";""
"BE008283";"Calyptrolithina multipora (WoRMS 235889) [Stage: holococcolithophorid Subcomponent: coccoliths]";"12/8/2017 18:56:41";"";""
"BE008284";"Pileolosphaera longistirpes";"12/8/2017 18:56:41";"";""
"BE008285";"Coccolithus pelagicus (ITIS: 2249: WoRMS 178600) [Stage: heterococcolithophorid]";"4/17/2018 15:01:23";"";""
"BE008301";"Thalassiosira minima (WoRMS 148925)";"12/9/2017 15:09:02";"";""
"BE008302";"Thalassiosira frenguelli / Thalassiosira oestrupii (ITIS: 2484: WoRMS 148912)";"12/9/2017 15:09:02";"";""
"BE008303";"Chaetoceros furcellatus (ITIS: 1003987: WoRMS 149624) [Stage: resting spores]";"12/9/2017 15:09:02";"";""
"BE008304";"Chaetoceros (ITIS: 2758: WoRMS 148985) [Size: >50um]";"12/9/2017 15:09:02";"";""
"BE008305";"Thalassiosira frenguelliopsis (WoRMS 341513)";"12/9/2017 15:09:02";"";""
"BE008306";"Chaetoceros laciniosus (ITIS: 2809: WoRMS 149228) [Size: 5um]";"12/9/2017 15:09:02";"";""
"BE008307";"Coscinodiscophycidae (ITIS: 969922: WoRMS 148971) [Size: <10um Morphology: centric]";"12/9/2017 15:09:02";"";""
"BE008308";"Fragilariopsis oceanica (ITIS: 5140: WoRMS 172436)";"12/9/2017 15:09:02";"";""
"BE008309";"Syracosphaera molischii (ITIS: 2239: WoRMS 236039) [Subcomponent: coccoliths]";"12/9/2017 15:09:02";"";""
"BE008310";"Corethron criophilum (ITIS: 2387: WoRMS 149110) [Subgroup: collapsed frustules]";"12/9/2017 15:09:02";"";""
"BE008311";"Chaetoceros socialis (ITIS: 2827: WoRMS 149123) [Stage: resting spores Size: 5um]";"12/9/2017 15:09:02";"";""
"BE008312";"Fragilariopsis cylindrus / Fragilariopsis nana (ITIS: 5071: WoRMS 149313)";"12/9/2017 15:09:02";"";""
"BE008313";"Nitzschia (ITIS: 5070: WoRMS 119270) [Subgroup: in chain formation]";"12/9/2017 15:09:02";"";""
"BE008314";"Thalassiosira antarctica borealis / Thalassiosira gravida (ITIS: 2484: WoRMS 148912)";"12/9/2017 15:09:02";"";""
"BE008315";"Chaetoceros similis (ITIS: 2826: WoRMS 149127) [Stage: resting spores Size: 10um]";"12/9/2017 15:09:02";"";""
"BE008316";"Prymnesiophyceae (ITIS: 2135: WoRMS 115057) [Morphology: with liths <1um Subgroup: coccolithophores]";"12/12/2017 16:35:42";"";""
"BE008317";"Chaetoceros (ITIS: 2758: WoRMS 148985) [Size: 10um]";"12/9/2017 15:09:02";"";""
"BE008318";"Fragilariopsis pseudonana (ITIS: 5142: WoRMS 341558) [Size: 10um]";"12/9/2017 15:09:02";"";""
"BE008319";"Minidiscus (ITIS: 969969: WoRMS 148981) [Size: 2um]";"12/9/2017 15:09:02";"";""
"BE008320";"Chaetoceros (ITIS: 2758: WoRMS 148985) [Size: 5um Subgroup: collapsed frustules]";"12/9/2017 15:09:02";"";""
"BE008321";"Chaetoceros (ITIS: 2758: WoRMS 148985) [Size: 5um]";"12/9/2017 15:09:02";"";""
