AquoMetadata_MessageID;Parameter_Wat_Omschrijving;Compartiment.Code;Compartiment.Omschrijving;Eenheid.Code;Eenheid.Omschrijving;Grootheid.Code;Grootheid.Omschrijving;Hoedanigheid.Code;Hoedanigheid.Omschrijving;Parameter.Code;Parameter.Omschrijving;SDN P01 code;Status
1406;(massa)Concentratie 4,4'-dichloordifenyltrichloorethaan in Oppervlaktewater ug/l;OW;Oppervlaktewater;ug/l;microgram per liter;CONCTTE;(massa)Concentratie;NVT;Niet van toepassing;44DDT;4,4'-dichloordifenyltrichloorethaan;PDDTUF02;G
1479;Massafractie antraceen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;Ant;antraceen;PAHSM001;G
1484;Massafractie benzo(a)pyreen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;BaP;benzo(a)pyreen;PAHSM005;G
1485;Massafractie benzo(b)fluorantheen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;BbF;benzo(b)fluorantheen;PAHSM004;G
1488;Massafractie benzo(ghi)peryleen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;BghiPe;benzo(ghi)peryleen;PAHSM006;G
1490;Massafractie benzo(k)fluorantheen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;BkF;benzo(k)fluorantheen;PAHSM007;G
1504;Massafractie fluorantheen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;Flu;fluorantheen;PAHSM009;G
1511;Massafractie indeno(1,2,3-cd)pyreen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;InP;indeno(1,2,3-cd)pyreen;PAHSM010;G
1518;Massafractie naftaleen in Zwevende stof t.o.v. drooggewicht in mg/kg;ZS;Zwevende stof;mg/kg;milligram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;Naf;naftaleen;RWSPM020;G
1628;Massafractie alfa-endosulfan in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;aedsfn;alfa-endosulfan;RWSPM012;G
1629;Massafractie alfa-hexachloorcyclohexaan in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;aHCH;alfa-hexachloorcyclohexaan;RWSPM023;G
1630;Massafractie aldrin in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;aldn;aldrin;RWSPM011;G
1632;Massafractie beta-hexachloorcyclohexaan in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;bHCH;beta-hexachloorcyclohexaan;RWSPM024;G
1633;Massafractie gamma-hexachloorcyclohexaan (lindaan) in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;cHCH;gamma-hexachloorcyclohexaan (lindaan);RWSPM016;G
1634;Massafractie cis-heptachloorepoxide in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;cHpClepO;cis-heptachloorepoxide;RWSPM013;G
1635;Massafractie dibutyltin (kation) in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;DC4ySn;dibutyltin (kation);AFLGM017;G
1636;Massafractie difenyltin (kation) in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;DFySn;difenyltin (kation);AFLGM018;G
1638;Massafractie dieldrin in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;dieldn;dieldrin;RWSPM014;G
1639;Massafractie endrin in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;endn;endrin;RWSPM015;G
1640;Massafractie hexachloorbenzeen in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;HCB;hexachloorbenzeen;AFLGM026;G
1641;Massafractie heptachloor in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;HpCl;heptachloor;RWSPM017;G
1642;Massafractie hexachloorbutadieen in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;HxClbtDen;hexachloorbutadieen;RWSPM018;G
1644;Massafractie isodrin in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;idn;isodrin;RWSPM019;G
1647;Massafractie 2,2',4,4',6-pentabroomdifenylether in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PBDE100;2,2',4,4',6-pentabroomdifenylether;RWSPM004;G
1649;Massafractie 2,2',4,4',5,5'-hexabroomdifenylether in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PBDE153;2,2',4,4',5,5'-hexabroomdifenylether;RWSPM001;G
1650;Massafractie 2,2',4,4',5,6'-hexabroomdifenylether in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PBDE154;2,2',4,4',5,6'-hexabroomdifenylether;RWSPM002;G
1653;Massafractie 2,4,4'-tribroomdifenylether in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PBDE28;2,4,4'-tribroomdifenylether;RWSPM006;G
1654;Massafractie 2,2',4,4'-tetrabroomdifenylether in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PBDE47;2,2',4,4'-tetrabroomdifenylether;RWSPM005;G
1661;Massafractie 2,2',4,4',5-pentabroomdifenylether in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PBDE99;2,2',4,4',5-pentabroomdifenylether;RWSPM003;G
1677;Massafractie pentachloorbenzeen in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;PeClBen;pentachloorbenzeen;RWSPM021;G
1685;Massafractie tributyltin (kation) in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;TC4ySn;tributyltin (kation);AFLGM013;G
1686;Massafractie telodrin in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;teldn;telodrin;RWSPM022;G
1687;Massafractie trifenyltin (kation) in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;TFySn;trifenyltin (kation);AFLGM014;G
1688;Massafractie trans-heptachloorepoxide in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;tHpClepO;trans-heptachloorepoxide;RWSPM025;G
1689;Massafractie tetrabutyltin in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;T4C4ySn;tetrabutyltin;RWSPM026;G
1706;Massafractie 2,4'-dichloordifenyltrichloorethaan in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;24DDT;2,4'-dichloordifenyltrichloorethaan;RWSPM007;G
1709;Massafractie 4,4'-dichloordifenyldichloorethaan in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;44DDD;4,4'-dichloordifenyldichloorethaan;RWSPM008;G
1710;Massafractie 4,4'-dichloordifenyldichlooretheen in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;44DDE;4,4'-dichloordifenyldichlooretheen;RWSPM009;G
1711;Massafractie 4,4'-dichloordifenyltrichloorethaan in Zwevende stof t.o.v. drooggewicht in ug/kg;ZS;Zwevende stof;ug/kg;microgram per kilogram;MASSFTE;Massafractie;dg;t.o.v. drooggewicht;44DDT;4,4'-dichloordifenyltrichloorethaan;RWSPM010;G
