bodc_S27_id;nih_casnrURI;bodc_S27_altlable;CASnummer;aquo_parameter.code;aquo_parameter.omschrijving;Status
NA;NA;NA;NVT;Tmax;Maximale golfperiode in het tijdsdomein;Geldig
NA;NA;NA;1025-15-6;135Talicaurt;1,3,5-triallylisocyanuraat;Geldig
NA;NA;NA;91-01-0;aFyBenC1ol;alfa-fenylbenzeenmethanol;Geldig
NA;NA;NA;58955-93-4;t1011DHOx101;trans-10,11-dihydroxy-10,11-dihydrocarbamazepine;Geldig
NA;NA;NA;335104-84-2;tembtone;tembotrione;Geldig
NA;NA;NA;74610-55-2;tylsnttt;tylosine tartraat;Geldig
NA;NA;NA;NVT;BOOMLG;Boomlaag;Geldig
NA;NA;NA;57117-43-8;PCDF112;2,3,4,6,7-pentachloordibenzofuraan;Geldig
NA;NA;NA;NVT;T1/3;Gem. golfperiode langste 1/3 deel v.d. golven (tijdsdomein);Geldig
NA;NA;NA;3112-85-4;C1yFysfn;methylfenylsulfon;Geldig
NA;NA;NA;64-72-2;ClT4ccnHCl;chloortetracycline hydrochloride;Geldig
NA;NA;NA;112398-08-0;danfxcn;danofloxacin;Geldig
NA;NA;NA;24390-14-5;doxccnhct;doxycycline hyclaat;Geldig
NA;NA;NA;103-79-7;Fyactn;fenylaceton;Geldig
NA;NA;NA;2058-46-0;OxT4ccnHCl;oxytetracycline hydrochloride;Geldig
NA;NA;NA;92339-11-2;jodixnl;jodixanol;Geldig
NA;NA;NA;NVT;PE;poly-elektrolyt;Geldig
NA;NA;NA;NVT;sNH3NH4;som ammoniak en ammonium;Geldig
NA;NA;NA;1327-41-9;AlHOxCl;aluminiumhydroxychloride;Geldig
NA;NA;NA;1302-42-7;Naalmnt;natriumaluminaat;Geldig
NA;NA;NA;2136-79-0;cltl;chloorthal;Geldig
NA;NA;NA;4764-17-4;34C1yeDoxafA;3,4-methyleendioxyamfetamine;Geldig
NA;NA;NA;519-09-5;benzyegnne;benzoylecgonine;Geldig
NA;NA;NA;537-46-2;methafAe;methamfetamine;Geldig
NA;NA;NA;42542-10-9;34C1yeDoxmaf;3,4-methyleendioxymethamfetamine;Geldig
NA;NA;NA;4298-16-2;methafAeHCl;methamfetamine hydrochloride;Geldig
NA;NA;NA;95977-29-0;halOxfpP;haloxyfop-P;Geldig
NA;NA;NA;300-62-9;amfAe;amfetamine;Geldig
NA;NA;NA;348635-87-0;amsbm;amisulbrom;Geldig
NA;NA;NA;NVT;TRICBHZA;Trichobilharzia;Geldig
NA;NA;NA;75-08-1;C2atol;ethaanthiol;Geldig
NA;NA;NA;72391-46-9;chlozlnt;chlozolinaat;Geldig
NA;NA;NA;107-03-9;1C3atol;1-propaanthiol;Geldig
NA;NA;NA;75-33-2;2C3atol;2-propaanthiol;Geldig
NA;NA;NA;109-79-5;1C4atol;1-butaanthiol;Geldig
NA;NA;NA;513-53-1;2C4atol;2-butaanthiol;Geldig
NA;NA;NA;513-44-0;2C1y1C3atol;2-methyl-1-propaanthiol;Geldig
NA;NA;NA;75-66-1;2C1y2C3atol;2-methyl-2-propaanthiol;Geldig
NA;NA;NA;110-66-7;1C5atol;1-pentaanthiol;Geldig
NA;NA;NA;74-93-1;C1atol;methaanthiol;Geldig
NA;NA;NA;NVT;AV10_R;Aantal vrijheidsgraden behorend bij het golfrichtingspectrum;Geldig
NA;NA;NA;NVT;GGH;Gemiddelde golfhoogte in het tijdsdomein;Geldig
NA;NA;NA;NVT;sChER;som cholinesteraseremmers;Geldig
NA;NA;NA;NVT;GGT;Gemiddelde golfperiode in het tijdsdomein;Geldig
NA;NA;NA;NVT;TE;Golfenergie in het spectrale domein;Geldig
NA;NA;NA;NVT;Czz_s;Golfvariantiedichtheidspectrum;Geldig
NA;NA;NA;NVT;Th0_s;Golfrichtingspectrum;Geldig
NA;NA;NA;NVT;S0BH;Gemiddelde golfrichtingspreiding in het spectrale domein;Geldig
NA;NA;NA;NVT;sC2yDC1yFo03;som 4-ethylfenol en 2,3- en 3,5-dimethylfenol;Geldig
NA;NA;NA;23214-92-8;doxrbcne;doxorubicine;Geldig
NA;NA;NA;114977-28-5;doctxl;docetaxel;Geldig
NA;NA;NA;33069-62-4;pactxl;paclitaxel;Geldig
NA;NA;NA;NVT;BACTOIDMSCFK;Bacteroides - mens-specifieke stam;Geldig
NA;NA;NA;NVT;BACTOIDHKWSC;Bacteroides - herkauwer-specifieke stam;Geldig
NA;NA;NA;NVT;BACTIODHSCFK;Bacteroides - hond-specifieke stam;Geldig
NA;NA;NA;NVT;HELCBTVGSCFK;Helicobacter - vogel-specifieke stam;Geldig
NA;NA;NA;NVT;EPTCHSCFK;Epitheelcel - hond-specifiek;Geldig
NA;NA;NA;126-33-0;T4Htof11DO;tetrahydrothiofeen-1,1-dioxide;Geldig
NA;NA;NA;NVT;CUSP;Cuspidothrix;Geldig
NA;NA;NA;NVT;OSCL;Oscillatoria [1];Geldig
NA;NA;NA;NVT;TRDE;Trichodesmium;Geldig
NA;NA;NA;NVT;POELSK;Poelslak;Geldig
NA;NA;NA;NVT;PID;PID-waarden;Geldig
NA;NA;NA;NVT;sCHLFa4;som 4 chlorofyl-a fracties;Geldig
NA;NA;NA;NVT;NEERSOVST;Neerslagoverschot;Geldig
NA;NA;NA;400882-07-7;cyfmtfn;cyflumetofen;Geldig
NA;NA;NA;116714-46-6;novlrn;novaluron;Geldig
NA;NA;NA;272451-65-7;flubDad;flubendiamide;Geldig
NA;NA;NA;500008-45-7;chloratnlpl;chlorantraniliprole;Geldig
NA;NA;NA;107-64-2;DODAC;dimethyldioctadecylammoniumchloride;Geldig
NA;NA;NA;111-77-3;22C1oxC2oxC2;2-(2-methoxyethoxy)ethanol;Geldig
NA;NA;NA;79-41-4;metaczr;methacrylzuur;Geldig
NA;NA;NA;793-24-8;4DC1yC4yAoDF;4-(dimethylbutylamino)-difenylamine;Geldig
NA;NA;NA;107-46-0;HxC1yDslxn;hexamethyldisiloxaan;Geldig
NA;NA;NA;32241-08-0;HpClNaf;heptachloornaftaleen;Geldig
NA;NA;NA;732-26-3;246TttC4yFol;2,4,6-tri-tert-butylfenol;Geldig
NA;NA;NA;85-22-3;2345PeBrC2y;2,3,4,5,6-pentabroomethylbenzeen;Geldig
NA;NA;NA;1321-64-8;PeClNaf;pentachloornaftaleen;Geldig
NA;NA;NA;294-62-2;cycC12a;cyclododecaan;Geldig
NA;NA;NA;NVT;sDClC2e;som dichlooretheen-isomeren;Geldig
NA;NA;NA;133-49-3;PeClBentol;pentachloorbenzeenthiol;Geldig
NA;NA;NA;1335-88-2;T4ClNaf;tetrachloornaftaleen;Geldig
NA;NA;NA;335-57-9;hexdcFC7a;hexadecafluorheptaan;Geldig
NA;NA;NA;36065-30-2;135TBr223DBr;1,3,5-tribroom-2-(2,3-dibroom-2-methylpropoxy)benzeen;Geldig
NA;NA;NA;2314-97-8;TFIC1a;trifluorjoodmethaan;Geldig
NA;NA;NA;355-43-1;PF1IC6a;perfluor-1-joodhexaan;Geldig
NA;NA;NA;603-35-0;Tfyffne;trifenylfosfine;Geldig
NA;NA;NA;1321-65-9;TClNaf;trichloornaftaleen;Geldig
NA;NA;NA;22832-87-7;micnzNO3;miconazolnitraat;Geldig
NA;NA;NA;504-63-2;TC1yegcl;trimethyleenglycol (1,3-propyleenglycol);Geldig
NA;NA;NA;226-36-8;Dbenzahacdne;dibenz(a,h)acridine;Geldig
NA;NA;NA;224-42-0;Dbenzajacdne;dibenz(a,j)acridine;Geldig
NA;NA;NA;194-59-2;7HDbzcgcbzl;7H-dibenzo(c,g)carbazol;Geldig
NA;NA;NA;107-20-0;ClacAh;chlooraceetaldehyde;Geldig
NA;NA;NA;4904-61-4;159ccddcten;1,5,9-cyclododecatrieen;Geldig
NA;NA;NA;28680-45-7;HpClnbnn;heptachloornorborneen;Geldig
NA;NA;NA;110-27-0;iC3ymrtt;isopropylmyristaat;Geldig
NA;NA;NA;877-09-8;1235T4Cl46DC;1,2,3,5-tetrachloor-4,6-dimethylbenzeen;Geldig
NA;NA;NA;5324-68-5;135TCl246TC1;1,3,5-trichloor-2,4,6-trimethylbenzeen;Geldig
NA;NA;NA;50-63-5;ClqnDFO4;chloorquinedifosfaat;Geldig
NA;NA;NA;143-18-0;Kolat;kaliumoleaat;Geldig
NA;NA;NA;106-24-1;gernl;geraniol;Geldig
NA;NA;NA;5989-27-5;dlimnn;d-limoneen;Geldig
NA;NA;NA;68439-46-3;geetxldC9C11;geëthoxyleerde C9-C11 alcoholen;Geldig
NA;NA;NA;1667-04-5;ClTC1yBen;chloortrimethylbenzeen;Geldig
NA;NA;NA;61827-42-7;geetxldiC10y;geëthoxyleerde isodecylalcohol;Geldig
NA;NA;NA;618-85-9;35DNO2Tol;3,5-dinitrotolueen;Geldig
NA;NA;NA;619-15-8;25DNO2Tol;2,5-dinitrotolueen;Geldig
NA;NA;NA;1589-47-5;2C1ox1C3ol;2-methoxy-1-propanol;Geldig
NA;NA;NA;823-40-5;26TolDAe;2,6-tolueendiamine;Geldig
NA;NA;NA;625-45-6;C1oxHAc;methoxyazijnzuur;Geldig
NA;NA;NA;25155-30-0;NaC12yBensfn;natriumdodecylbenzeensulfonaat;Geldig
NA;NA;NA;3033-77-0;23epOxC3yTC1;2,3-epoxypropyltrimethylammoniumchloride;Geldig
NA;NA;NA;2809-21-4;HEDP;1-hydroxyethylideen-1,1-difosfonzuur;Geldig
NA;NA;NA;8002-09-3;dennole;dennenolie;Geldig
NA;NA;NA;100-63-0;Fyhdzne;fenylhydrazine;Geldig
NA;NA;NA;110-49-6;2C1oxC2yactt;2-methoxyethylacetaat;Geldig
NA;NA;NA;95-72-7;2Cl14C1yBen;2-chloor-1,4-dimethylbenzeen;Geldig
NA;NA;NA;97-53-0;eugnl;eugenol;Geldig
NA;NA;NA;104-55-2;cinnAh;cinnamaldehyde;Geldig
NA;NA;NA;106-22-9;citnll;citronellol;Geldig
NA;NA;NA;540-72-7;NatoCN;natriumthiocyanaat;Geldig
NA;NA;NA;5392-40-5;citl;citral;Geldig
NA;NA;NA;50-21-5;melkzr;melkzuur;Geldig
NA;NA;NA;12408-10-5;T4ClBen;tetrachloorbenzeen;Geldig
NA;NA;NA;105-54-4;C2ybtrt;ethylbutyraat;Geldig
NA;NA;NA;26099-09-2;polmlinzr;polymaleïnezuur;Geldig
NA;NA;NA;79-16-3;NC1yacAd;N-methylaceetamide;Geldig
NA;NA;NA;75-12-7;formAd;formamide;Geldig
NA;NA;NA;59447-55-1;PeBrFyC1yacl;(pentabroomfenyl)methylacrylaat;Geldig
NA;NA;NA;68155-39-5;C14C18C16C18;C14-C18 en C16-C18 onverzadigd alkylamine-ethoxylaat;Geldig
NA;NA;NA;865318-97-4;amttdn;ametoctradin;Geldig
NA;NA;NA;155569-91-8;emmtbzat;emamectin-benzoaat;Geldig
NA;NA;NA;658066-35-4;fluoprm;fluopyram;Geldig
NA;NA;NA;15845-66-6;fostl;fosetyl;Geldig
NA;NA;NA;9008-22-4;lamnrn;laminaran;Geldig
NA;NA;NA;24307-26-4;mepqCl;mepiquatchloride;Geldig
NA;NA;NA;179101-81-6;pyrdll;pyridalyl;Geldig
NA;NA;NA;NVT;DEBFTE;Debietfractie;Geldig
NA;NA;NA;51000-52-3;neoC10azetnE;neodecaanzuur ethenylester;Geldig
NA;NA;NA;140-57-8;armt;aramit;Geldig
NA;NA;NA;139968-49-3;mfmzn;metaflumizon;Geldig
NA;NA;NA;94-09-7;benzcine;benzocaine;Geldig
NA;NA;NA;6804-07-5;carbdx;carbadox;Geldig
NA;NA;NA;3922-90-5;oladmcn;oleandomycin;Geldig
NA;NA;NA;102-06-7;13DFygandne;1,3-difenylguanidine;Geldig
NA;NA;NA;110-83-8;cycC6e;cyclohexeen;Geldig
NA;NA;NA;141-93-5;13DC2yBen;1,3-diethylbenzeen;Geldig
NA;NA;NA;105-05-5;14DC2yBen;1,4-diethylbenzeen;Geldig
NA;NA;NA;NVT;sTClFol2;som 2 trichloorfenolen (2,3,5- en 2,4,5-trichloorfenol);Geldig
NA;NA;NA;7027-11-4;ifrntl;isoforon-nitril;Geldig
NA;NA;NA;10025-85-1;NTCl;stikstoftrichloride;Geldig
NA;NA;NA;NVT;STAPHLCCARUS;Staphylococcus aureus;Geldig
NA;NA;NA;NVT;RAT;Rat;Geldig
NA;NA;NA;NVT;SLAK;Slak;Geldig
NA;NA;NA;635-22-3;4Cl3NO2An;4-chloor-3-nitroaniline;Geldig
NA;NA;NA;55525-54-7;NNb5iCN133TC;N,N'-bis((5isocyanaat-1,3,3-trimethylcyclohexyl)methyl)ureum;Geldig
NA;NA;NA;68439-50-9;geetxldC1214;geëthoxyleerde C12-C14 alcoholen;Geldig
NA;NA;NA;68439-49-6;geetxldC1618;geëthoxyleerde C16-C18 alcoholen;Geldig
NA;NA;NA;61789-80-8;DHTDMAC;di(hydrogenated tallow alkyl) dimethylammoniumchlorides;Geldig
NA;NA;NA;85409-22-9;QAVbzC1214ak;quatern. ammoniumverb. benzyl-C12-14-alkyldimethyl- chloride;Geldig
NA;NA;NA;67774-74-7;alkC10C13Ben;alkyl(C10-C13)benzeen;Geldig
NA;NA;NA;51596-10-2;milbmcA3;milbemycin A3;Geldig
NA;NA;NA;NVT;HYBDVS;Hybride vis;Geldig
NA;NA;NA;NVT;VISVFTR;Visvangstfactor;Geldig
NA;NA;NA;141-83-3;guanurum;guanylureum;Geldig
NA;NA;NA;8003-34-7;pyrtnn;pyrethrinen;Geldig
NA;NA;NA;21923-23-9;CltofsI;chloorthiofos I;Geldig
NA;NA;NA;77503-29-8;CltofsII;chloorthiofos II;Geldig
NA;NA;NA;66142-72-1;4C2y23DC1yFo;4-ethyl-2,3-dimethylfenol;Geldig
NA;NA;NA;NVT;sDC1yFol202;som 4-ethyl-2,3-dimethylfenol en 3,5-dimethylfenol;Geldig
NA;NA;NA;NVT;sPCB105176;som PCB105 en PCB176;Geldig
NA;NA;NA;NVT;sanionn;som anionen;Geldig
NA;NA;NA;NVT;skationn;som kationen;Geldig
NA;NA;NA;NVT;IONBLS;Ionenbalans;Geldig
NA;NA;NA;NVT;SOORTRDM;Soortenrijkdom;Geldig
NA;NA;NA;NVT;BLOEIFQTE;Bloeifrequentie;Geldig
NA;NA;NA;NVT;smetln5;som 5 metalen (Zn, Cu, Pb, Ni, Cr);Geldig
NA;NA;NA;NVT;smetln6;som 6 metalen (Zn, Cu, Pb, Ni, Cr, As);Geldig
NA;NA;NA;144550-36-7;IsfrnC1yNa;jodosulfuron-methyl-natrium;Geldig
NA;NA;NA;NVT;MASSPOPVTE;Massa per oppervlakte;Geldig
NA;NA;NA;1077-16-3;C6yBen;hexylbenzeen;Geldig
NA;NA;NA;1078-71-3;C7yBen;heptylbenzeen;Geldig
NA;NA;NA;98-55-5;aterpnol;alfa-terpineol;Geldig
NA;NA;NA;64118-84-9;4HoxDcfnc;4'-hydroxydiclofenac;Geldig
NA;NA;NA;110-63-4;14C4aDol;1,4-butaandiol;Geldig
NA;NA;NA;36507-30-9;carbmzpn1011;carbamazepine 10,11-epoxide;Geldig
NA;NA;NA;25953-19-9;cefzlne;cefazoline;Geldig
NA;NA;NA;63527-52-6;ceftxme;cefotaxime;Geldig
NA;NA;NA;1491-59-4;Oxmtzlne;oxymetazoline;Geldig
NA;NA;NA;33419-42-0;etpsde;etoposide;Geldig
NA;NA;NA;95058-81-4;gemctbne;gemcitabine;Geldig
NA;NA;NA;490-79-9;gentsnzr;gentisinezuur;Geldig
NA;NA;NA;NVT;sVHK14;som 14 vluchtige halogeen koolwaterstoffen;Geldig
NA;NA;NA;NVT;sETBEMTBE;som 2-ethoxy-2-methylpropaan en methyl-tertiair-butylether;Geldig
NA;NA;NA;521-18-6;DHT;dihydrotestosterone;Geldig
NA;NA;NA;1319-77-3;scresl;som cresol-isomeren;Geldig
NA;NA;NA;24320-06-7;org2058;16alfa-ethyl-21-hydroxy-19-nor-4-pregnene-3,20-dione;Geldig
NA;NA;NA;NVT;sestgnsfn;som oestrogene stoffen;Geldig
NA;NA;NA;NVT;sandgnsfn;som androgene stoffen;Geldig
NA;NA;NA;NVT;santadgnsfn;som anti-androgene stoffen;Geldig
NA;NA;NA;NVT;sprogtgnsfn;som progestagene stoffen;Geldig
NA;NA;NA;NVT;sglucctcidsf;som glucocorticoïde stoffen;Geldig
NA;NA;NA;NVT;sEALK;som extraheerbare alifatische koolwaterstoffen;Geldig
NA;NA;NA;NVT;sVALK;som vluchtige alifatische koolwaterstoffen;Geldig
NA;NA;NA;NVT;sEARK;som extraheerbare aromatische koolwaterstoffen;Geldig
NA;NA;NA;NVT;sVARK;som vluchtige aromatische koolwaterstoffen;Geldig
NA;NA;NA;NVT;sALK;som alifatische koolwaterstoffen;Geldig
NA;NA;NA;NVT;sARK;som aromatische koolwaterstoffen;Geldig
NA;NA;NA;1570-65-6;46DCl2C1yFol;4,6-dichloor-2-methylfenol;Geldig
NA;NA;NA;83857-41-4;azdn;azodrin;Geldig
NA;NA;NA;98-11-3;Bensfzr;benzeensulfonzuur;Geldig
NA;NA;NA;4067-16-7;PeC2yHxAe;pentaethyleenhexamine;Geldig
NA;NA;NA;NVT;INTSSDUM;Intersexstadium;Geldig
NA;NA;NA;63782-90-1;flampMiC3y;flamprop-M-isopropyl;Geldig
NA;NA;NA;NVT;IMPSSDUM;Imposexstadium;Geldig
NA;NA;NA;76-12-0;CFK112;1,1,2,2-tetrachloor-1,2-difluorethaan;Geldig
NA;NA;NA;NVT;AANTPLTE;Aantal per lengte;Geldig
NA;NA;NA;156609-10-8;4tC9yFolDC2o;4-t-nonylfenoldiethoxylaat;Geldig
NA;NA;NA;28680-44-6;HxClbcc22125;hexachloor-biclyclo(2,2,1)-2,5-heptadieen;Geldig
NA;NA;NA;2440-02-0;1234577HpClb;1,2,3,4,5,7,7-heptachloor-bicyclo(2.2.1)-2-hepteen;Geldig
NA;NA;NA;112721-87-6;cpropcnzl;cis-propiconazool;Geldig
NA;NA;NA;120523-07-1;tpropcnzl;trans-propiconazool;Geldig
NA;NA;NA;NVT;sTC1yBen3;som 3 trimethylbenzenen (som 1,2,3- en 1,2,4- en 1,3,5-);Geldig
NA;NA;NA;85-47-2;1Nafsfzr;1-naftaleensulfonzuur;Geldig
NA;NA;NA;135-01-3;12DC2yBen;1,2-diethylbenzeen;Geldig
NA;NA;NA;120-18-3;2Nafsfzr;2-naftaleensulfonzuur;Geldig
NA;NA;NA;NVT;s45Cl2C1yAn;som 4- en 5-chloor-2-methylaniline;Geldig
NA;NA;NA;84-51-5;2C2yatqnn;2-ethyl-anthraquinon;Geldig
NA;NA;NA;NVT;FAECS;Faeces;Geldig
NA;NA;NA;NVT;DIERSR;Dierenspoor;Geldig
NA;NA;NA;288-13-1;pyrzl;pyrazol;Geldig
NA;NA;NA;NVT;s2C2oxippxC2;som 2-ethoxy- en isopropoxyethanol;Geldig
NA;NA;NA;NVT;ANSNL-D01;Biodiversiteit;Geldig
NA;NA;NA;NVT;ANSNL-D02;Exoten;Geldig
NA;NA;NA;NVT;ANSNL-D03;Commerciële vis, schaal- en schelpdieren;Geldig
NA;NA;NA;NVT;ANSNL-D04;Voedselwebben;Geldig
NA;NA;NA;NVT;ANSNL-D05;Eutrofiering;Geldig
NA;NA;NA;NVT;ANSNL-D06;Zeebodemintegriteit;Geldig
NA;NA;NA;NVT;ANSNL-D07;Hydrografische eigenschappen;Geldig
NA;NA;NA;NVT;ANSNL-D08;Vervuilende stoffen;Geldig
NA;NA;NA;NVT;ANSNL-D09;Vervuilende stoffen visserijproducten;Geldig
NA;NA;NA;NVT;ANSNL-D10;Zwerfvuil;Geldig
NA;NA;NA;NVT;ANSNL-D11;Onderwatergeluid;Geldig
NA;NA;NA;57-12-5;CN;cyanide;Geldig
NA;NA;NA;NVT;CNvrij;cyanide-vrij;Geldig
NA;NA;NA;13067-93-1;cyanffs;cyanofenfos;Geldig
NA;NA;NA;1134-23-2;cycat;cycloaat;Geldig
NA;NA;NA;NVT;OSPAR_SA001;Plastic van 4-pack of 6-pack;Geldig
NA;NA;NA;NVT;OSPAR_SA002;Plastic (boodschappen)tas;Geldig
NA;NA;NA;NVT;OSPAR_SA003;Plastic zakje;Geldig
NA;NA;NA;NVT;OSPAR_SA004;Plastic drankfles;Geldig
NA;NA;NA;NVT;OSPAR_SA005;Plastic fles of verpakking voor schoonmaakmiddelen;Geldig
NA;NA;NA;NVT;OSPAR_SA007;Plastic fles of verpakking voor toiletartikelen;Geldig
NA;NA;NA;NVT;OSPAR_SA008;Plastic verpakking of olieton voor motorolie (< 50 cm);Geldig
NA;NA;NA;NVT;OSPAR_SA009;Plastic verpakking of olieton voor motorolie (> 50 cm);Geldig
NA;NA;NA;NVT;OSPAR_SA010;Plastic jerrycan;Geldig
NA;NA;NA;110-82-7;cycC6a;cyclohexaan;Geldig
NA;NA;NA;NVT;OSPAR_SA011;Plastic tube of patroon voor siliconenkit;Geldig
NA;NA;NA;NVT;OSPAR_SA012;Ander plastic fles, vat of verpakking;Geldig
NA;NA;NA;NVT;OSPAR_SA013;Kunststof krat;Geldig
NA;NA;NA;NVT;OSPAR_SA014;Kunststof auto onderdeel;Geldig
NA;NA;NA;NVT;OSPAR_SA015;Kunststof dop of deksel;Geldig
NA;NA;NA;NVT;OSPAR_SA016;Aansteker;Geldig
NA;NA;NA;NVT;OSPAR_SA017;Pen;Geldig
NA;NA;NA;NVT;OSPAR_SA018;Kam of haarborstel;Geldig
NA;NA;NA;NVT;OSPAR_SA019;Chips- of snoepzak of lollystokje;Geldig
NA;NA;NA;NVT;OSPAR_SA020;Kinderspeelgoed of party popper;Geldig
NA;NA;NA;108-93-0;cycC6ol;cyclohexanol;Geldig
NA;NA;NA;NVT;OSPAR_SA022;Plastic bestek of dienblad of rietje;Geldig
NA;NA;NA;NVT;OSPAR_SA023;Plastic zak voor kunstmest en dierenvoer;Geldig
NA;NA;NA;NVT;OSPAR_SA024;Kunststof net of netzak voor fruit, groenten of mosselen;Geldig
NA;NA;NA;NVT;OSPAR_SA025;Afwashandschoen;Geldig
NA;NA;NA;NVT;OSPAR_SA026;Kunststof krabbenfuik of kreeftenfuik;Geldig
NA;NA;NA;NVT;OSPAR_SA027;Kunststof inktvisfuik;Geldig
NA;NA;NA;NVT;OSPAR_SA028;Kunststof oesternet of mosselzak;Geldig
NA;NA;NA;NVT;OSPAR_SA029;Kunststof oesterkrat;Geldig
NA;NA;NA;NVT;OSPAR_SA030;Kunststof Tahitian (gebruikt in mosselkwekerijen);Geldig
NA;NA;NA;108-94-1;cycC6on;cyclohexanon;Geldig
NA;NA;NA;NVT;OSPAR_SA031;Kunststof touw (diameter > 1 cm);Geldig
NA;NA;NA;NVT;OSPAR_SA035;Vislijn;Geldig
NA;NA;NA;NVT;OSPAR_SA036;Lichtgevend staafje (light stick);Geldig
NA;NA;NA;NVT;OSPAR_SA037;Kunststof drijver of boei;Geldig
NA;NA;NA;NVT;OSPAR_SA038;Plastic emmer;Geldig
NA;NA;NA;NVT;OSPAR_SA039;Straps (spanbanden voor industriële verpakking);Geldig
NA;NA;NA;NVT;OSPAR_SA040;Industriële kunststof verpakkingsmateriaal;Geldig
NA;NA;NA;NVT;OSPAR_SA041;Glasvezel of polyester voorwerp;Geldig
NA;NA;NA;NVT;OSPAR_SA042;Veiligheidshelm;Geldig
NA;NA;NA;NVT;OSPAR_SA043;Patroon of munitiehuls;Geldig
NA;NA;NA;NVT;OSPAR_SA044;Plastic schoen of sandaal;Geldig
NA;NA;NA;NVT;OSPAR_SA045;Stuk kunststof spons;Geldig
NA;NA;NA;NVT;OSPAR_SA048;Ander plastic of polystyreen voorwerp;Geldig
NA;NA;NA;NVT;OSPAR_SA049;Ballon, inclusief ventiel, lint, touw etc.;Geldig
NA;NA;NA;NVT;OSPAR_SA050;Rubberlaars;Geldig
NA;NA;NA;NVT;OSPAR_SA052;Rubberband of rubberen riem;Geldig
NA;NA;NA;NVT;OSPAR_SA053;Ander rubberen voorwerp;Geldig
NA;NA;NA;NVT;OSPAR_SA054;Kleding;Geldig
NA;NA;NA;NVT;OSPAR_SA055;Meubelstof;Geldig
NA;NA;NA;NVT;OSPAR_SA056;Stoffen zak (bijv. jute);Geldig
NA;NA;NA;NVT;OSPAR_SA057;Schoen, niet van plastic;Geldig
NA;NA;NA;NVT;OSPAR_SA059;Ander textiel voorwerp;Geldig
NA;NA;NA;NVT;OSPAR_SA060;Papieren zak;Geldig
NA;NA;NA;NVT;OSPAR_SA061;Karton;Geldig
NA;NA;NA;NVT;OSPAR_SA062;Overige kartonnen drankverpakking vb Tetra verpakking;Geldig
NA;NA;NA;NVT;OSPAR_SA063;Sigarettenpakje;Geldig
NA;NA;NA;NVT;OSPAR_SA064;Sigarettenpeuk;Geldig
NA;NA;NA;NVT;OSPAR_SA065;Papieren beker;Geldig
NA;NA;NA;NVT;OSPAR_SA066;Krant of tijdschrift;Geldig
NA;NA;NA;NVT;OSPAR_SA067;Ander papieren voorwerp;Geldig
NA;NA;NA;NVT;OSPAR_SA068;Kurk;Geldig
NA;NA;NA;NVT;OSPAR_SA069;Houten palet;Geldig
NA;NA;NA;NVT;OSPAR_SA070;Houten krat;Geldig
NA;NA;NA;NVT;OSPAR_SA071;Houten krabbenfuik of kreeftenfuik;Geldig
NA;NA;NA;NVT;OSPAR_SA072;Houten ijslollystokje of vorkje;Geldig
NA;NA;NA;68085-85-8;cyhltn;cyhalothrin;Geldig
NA;NA;NA;NVT;OSPAR_SA073;Houten verfborstel;Geldig
NA;NA;NA;NVT;OSPAR_SA074;Ander hout < 50 cm;Geldig
NA;NA;NA;NVT;OSPAR_SA075;Ander hout > 50 cm;Geldig
NA;NA;NA;NVT;OSPAR_SA076;Metalen spuitbus;Geldig
NA;NA;NA;NVT;OSPAR_SA077;Metalen flessendop;Geldig
NA;NA;NA;NVT;OSPAR_SA078;Metalen drankbus of (drink)blikje;Geldig
NA;NA;NA;NVT;OSPAR_SA079;Elektrisch toestel;Geldig
NA;NA;NA;NVT;OSPAR_SA080;Vis gewicht;Geldig
NA;NA;NA;NVT;OSPAR_SA081;Inpakfolie;Geldig
NA;NA;NA;NVT;OSPAR_SA082;Conservenblik of blik voor voeding;Geldig
NA;NA;NA;NVT;OSPAR_SA083;Industrieel afval;Geldig
NA;NA;NA;NVT;OSPAR_SA084;Metalen olievat;Geldig
NA;NA;NA;NVT;OSPAR_SA086;Verfblik;Geldig
NA;NA;NA;NVT;OSPAR_SA087;Metalen krabbenfuik of kreeftenfuik;Geldig
NA;NA;NA;NVT;OSPAR_SA088;Metalen draden, netten, gaas of prikkeldraad;Geldig
NA;NA;NA;NVT;OSPAR_SA089;Andere metalen voorwerp < 50 cm;Geldig
NA;NA;NA;NVT;OSPAR_SA090;Andere metalen voorwerp > 50 cm;Geldig
NA;NA;NA;NVT;OSPAR_SA091;Glazen fles;Geldig
NA;NA;NA;NVT;OSPAR_SA092;Lamp of TL-lamp;Geldig
NA;NA;NA;NVT;OSPAR_SA093;Ander glazen voorwerp;Geldig
NA;NA;NA;NVT;CZV;Chemisch zuurstofverbruik;Geldig
NA;NA;NA;NVT;OSPAR_SA094;Bouwmateriaal (bijv. tegel);Geldig
NA;NA;NA;NVT;OSPAR_SA095;Inktvisfuik;Geldig
NA;NA;NA;NVT;OSPAR_SA096;Ander aardewerken of keramisch voorwerp;Geldig
NA;NA;NA;NVT;OSPAR_SA097;Condoom;Geldig
NA;NA;NA;NVT;OSPAR_SA099;Maandverband of inlegkruisje;Geldig
NA;NA;NA;NVT;OSPAR_SA100;Tampon of inbrenghuls;Geldig
NA;NA;NA;NVT;OSPAR_SA101;Toiletverfrisser;Geldig
